hidden_dim,iteration,rel_norms
1000,8,"[0, 1.5483328161258747e-11, 9.703426684382066e-08, 9.719603610847116e-08, 3.5677578580362024e-07, 1.1185948096681386e-06, 1.1186972415089258e-06, 1.1187777317900327e-06, 1.1189204087713733e-06, 1.119083890444017e-06, 1.1192413467142615e-06, 1.119448597819428e-06, 1.1196896139153978e-06, 1.11993949758471e-06, 1.1202247378605534e-06, 1.1205759165022755e-06, 1.1209029935344006e-06, 1.1212821391382022e-06, 1.1217026667509344e-06, 1.1221458180443733e-06, 1.1226128435737337e-06]"
1000,9,"[0, 1.1481329775797633e-11, 4.574667727963444e-11, 5.454786844438786e-08, 5.473422959312302e-08, 5.492830723596853e-08, 5.5162249879003866e-08, 5.541466663316896e-08, 5.568688976609337e-08, 2.0105369458178757e-07, 2.014220257251509e-07, 2.0182321236461576e-07, 2.022386809130694e-07, 2.0267370359761117e-07, 2.0313295578944235e-07, 2.0365141040201706e-07, 3.205284428986488e-07, 3.2107470815390116e-07, 3.216694608454418e-07, 3.2225696600107767e-07, 3.2287664453178877e-07]"
1000,10,"[0, 1.43978127198352e-07, 1.4404714931970375e-07, 1.441393777668054e-07, 1.4424779237742769e-07, 1.4436814410601073e-07, 1.4450037610913569e-07, 1.4464140463132935e-07, 1.447925228603708e-07, 1.449646163109719e-07, 1.4514257884457038e-07, 1.4532767522723589e-07, 1.4552075811025134e-07, 1.4573998896594276e-07, 3.4854198815992277e-07, 3.4893841416305804e-07, 3.493405245080794e-07, 5.115686008139164e-07, 5.120398327562725e-07, 5.125016855345166e-07, 5.129592750563461e-07]"
1000,11,"[0, 5.082998952299356e-11, 1.9907871184887682e-10, 4.4501952123354727e-10, 7.83560716310916e-10, 1.2240728430867875e-09, 1.7650915173916815e-09, 2.389850983774977e-09, 3.121479519307968e-09, 1.0086154134114622e-06, 1.0105629826284712e-06, 1.0126028655577102e-06, 1.7583373619345366e-06, 2.521553369660978e-06, 2.523523562558694e-06, 2.525525815144647e-06, 3.091039616265334e-06, 3.0940173019189388e-06, 3.0970372790761758e-06, 3.10018913296517e-06, 3.5691336961463094e-06]"
1000,12,"[0, 6.64799725685894e-12, 8.028589491004823e-07, 8.02579336323106e-07, 8.478465929329104e-07, 8.475137747154804e-07, 8.471881187688268e-07, 8.469175440950494e-07, 8.46658394948463e-07, 8.464381835437962e-07, 8.462051255264669e-07, 8.459855962428264e-07, 8.458036973024718e-07, 8.456038358417572e-07, 8.454179010186635e-07, 8.452335009678791e-07, 8.450510335933359e-07, 8.449256938547478e-07, 8.447560162494483e-07, 8.446477295365185e-07, 8.445253456557111e-07]"
1000,13,"[0, 5.7613041941351195e-12, 2.314628870514479e-11, 5.028438429532933e-11, 8.801907813715815e-11, 1.3761118633492941e-10, 1.9664078698689025e-10, 2.6689103704846673e-10, 3.5110053753228954e-10, 4.4107503760493216e-10, 5.427409632829949e-10, 6.566073795788441e-10, 7.799616508208373e-10, 9.145781909580819e-10, 1.0588520060750284e-09, 1.2192494791563036e-09, 1.3844778656846302e-09, 1.5604932901425173e-09, 1.7454661049853826e-09, 1.9454675648233888e-09, 1.1241768760328341e-07]"
1000,14,"[0, 5.676778925406412e-12, 2.12803073773582e-11, 4.7427391874910185e-11, 8.491127939658227e-11, 4.357613079264411e-07, 4.360684044968366e-07, 4.3637655267048103e-07, 4.895044298791618e-07, 4.898855081592046e-07, 4.902738623968617e-07, 4.906552248939988e-07, 4.910589836981671e-07, 1.6398560092056869e-06, 1.6403967038058909e-06, 1.6409943555117934e-06, 1.7527461295685498e-06, 1.7534739527036436e-06, 1.7541827901368379e-06, 1.7548568393976893e-06, 1.755651283019688e-06]"
1000,15,"[0, 7.742815937017422e-12, 3.066570608556418e-11, 6.946547503883238e-11, 1.2219399103674533e-10, 5.1204045803388e-07, 5.119896400174184e-07, 8.700771445546707e-07, 1.6332542145391926e-06, 8.696920872353076e-07, 1.6324206626450177e-06, 8.693618269717263e-07, 1.7965746792469872e-06, 1.7960594504984329e-06, 1.0335074875911232e-06, 1.7950892470253166e-06, 1.0329761153116124e-06, 1.7941724763659295e-06, 1.0325245511921821e-06, 1.7933136859937804e-06, 1.0320877663616557e-06]"
1000,16,"[0, 1.008906878041671e-07, 1.008725547535505e-07, 1.0085417301297639e-07, 1.0085055635045137e-07, 1.0084441015578705e-07, 1.0084924184639021e-07, 1.0086395008102045e-07, 1.008921799439122e-07, 1.0091372359966044e-07, 1.0094757385559205e-07, 2.4560893052694155e-07, 2.4562743305978074e-07, 4.446832519988675e-07, 4.447276751307072e-07, 4.447637422799744e-07, 4.448195625172957e-07, 4.448818060609483e-07, 4.449482560175966e-07, 2.0213788047840353e-06, 1.936776243383065e-06]"
1000,17,"[0, 1.363156029027257e-11, 5.5807369142568675e-11, 1.243172231824019e-10, 2.2217426509651972e-10, 3.494076694643411e-10, 5.044585305036264e-10, 8.803903028820059e-07, 8.802312549960334e-07, 1.53976293404412e-06, 1.5392269006042625e-06, 1.538644369247777e-06, 1.5381552884718985e-06, 1.5376627970908885e-06, 1.5371612107628607e-06, 1.536709874017106e-06, 1.5363403917945107e-06, 1.5358931477749138e-06, 1.5355310551967705e-06, 1.5352009086200269e-06, 1.8258353975397767e-06]"
1000,18,"[0, 3.3861840414983746e-11, 1.3403468612782632e-10, 2.977891544464484e-10, 5.266128644265677e-10, 8.781559301951347e-08, 8.830870967813098e-08, 8.886622282489043e-08, 8.948146756893038e-08, 9.015953139623889e-08, 9.090052088822631e-08, 9.170874193387135e-08, 9.25760019754307e-08, 1.2941474096805905e-06, 1.296146251661412e-06, 1.2982251291759894e-06, 1.3002571677134256e-06, 1.3023898191022454e-06, 1.3045885225437814e-06, 1.3068367934465641e-06, 1.3092325161778717e-06]"
1000,19,"[0, 8.875921699014189e-12, 3.309695920106215e-11, 7.450754596627363e-11, 1.316882991542201e-10, 2.055159792346828e-10, 2.9260271983133634e-10, 3.9690670194936217e-10, 5.135357694641129e-10, 6.496118087895297e-10, 8.040248467011679e-10, 9.692552316309389e-10, 1.1479222017385382e-09, 4.006285081459282e-08, 4.030907874152945e-08, 4.056943581076666e-08, 4.0839811532578096e-08, 4.1122966365492175e-08, 4.141591247730503e-08, 3.193828433722956e-06, 3.1937779567670077e-06]"
1000,20,"[0, 1.4493856635711122e-11, 5.527213409184384e-11, 9.270933531979608e-08, 9.272783074720792e-08, 9.276856616224904e-08, 9.284158863920311e-08, 9.293458447245939e-08, 9.305893655664477e-08, 9.321223615188501e-08, 9.338938156133736e-08, 9.358836194905962e-08, 9.382111443301255e-08, 9.407565926267125e-08, 9.435758840936614e-08, 9.466118910950172e-08, 9.499733266693511e-08, 9.535615674849396e-08, 3.145499363199633e-07, 3.7285354892446776e-07, 3.736233225026808e-07]"
1000,21,"[0, 2.0610916351415653e-07, 2.060014452354153e-07, 2.058978623153962e-07, 3.122596865523519e-07, 3.122772511687799e-07, 3.1231076036419836e-07, 3.123493286238954e-07, 3.123885505829094e-07, 3.1243553166859783e-07, 3.12531426516216e-07, 3.126144463294622e-07, 5.315721978149668e-07, 5.317587010722491e-07, 5.319460001373955e-07, 5.321508638189698e-07, 1.302648911405413e-06, 1.3032862398176803e-06, 1.3039860959906946e-06, 1.3046865205978975e-06, 1.3053549992037006e-06]"
1000,22,"[0, 1.144876381198312e-11, 4.4920796249403594e-11, 9.934920247589574e-11, 1.7788498452020463e-10, 2.7828830906351243e-10, 3.9822423136826046e-10, 5.43193212632076e-10, 7.06091629609773e-10, 8.925868377751556e-10, 1.0994989363410923e-09, 1.3263604659030648e-09, 1.583478015376727e-09, 1.8536031598515024e-09, 3.9724483258396504e-08, 4.0061827633053326e-08, 4.0421454627903586e-08, 4.080953885932104e-08, 2.9356903041843907e-07, 3.0895586178303347e-07, 3.097512148997339e-07]"
1000,23,"[0, 3.583830476827643e-08, 3.5815901355817914e-08, 3.580305474315537e-08, 3.5786960950190405e-08, 3.578563934070189e-08, 3.5786161589612675e-08, 3.579218343929824e-08, 3.580109719791835e-08, 3.58145797463294e-08, 3.5825106436959686e-08, 3.584716523619136e-08, 6.317540055533755e-07, 6.31875479939481e-07, 6.320244665403152e-07, 6.32154410595831e-07, 6.323052161860687e-07, 6.324626156128943e-07, 6.326364427877706e-07, 6.32792705346219e-07, 6.329569259833079e-07]"
1000,24,"[0, 1.346348206532344e-11, 5.344594905531963e-11, 1.1987430492688134e-10, 2.132667931142862e-10, 3.3056085646521183e-10, 4.7487397347723e-10, 6.466343571709388e-10, 8.389670624886492e-10, 1.0650027526537542e-09, 1.3121392861137338e-09, 1.5831893573903244e-09, 1.887163758595989e-09, 1.4491274669126142e-07, 4.033140896808618e-07, 4.040278156480781e-07, 4.0476982121617766e-07, 4.0560283309787337e-07, 4.064064285103086e-07, 4.0723918459661945e-07, 4.0808808421388676e-07]"
1000,25,"[0, 1.510423210115963e-11, 5.8201745506414326e-11, 1.305371644111375e-10, 2.2970149393675143e-10, 3.57052443167305e-10, 5.163355298876127e-10, 7.010889646608121e-10, 9.127738009873099e-10, 1.149957684631886e-09, 1.419667716717754e-09, 1.7147935293948535e-09, 2.0355055418974644e-09, 2.3842186003264487e-09, 2.7682922620897443e-09, 3.1723392801552563e-09, 3.6026719385517936e-09, 4.066025294235942e-09, 4.5514383373301825e-09, 5.067382957690825e-09, 5.602780017710529e-09]"
1000,26,"[0, 7.250002681535861e-12, 2.7319042861240206e-11, 6.116403217237831e-11, 1.087913023556375e-10, 1.692353618354403e-10, 2.4618374006024624e-10, 3.3326291726254453e-10, 4.34833113960309e-10, 5.516666012894689e-10, 6.797973295391557e-10, 8.262572848138916e-10, 9.76016933940116e-10, 1.1460886684133698e-09, 1.326851406524554e-09, 1.519820602702282e-09, 1.725848686184861e-09, 1.9511527948878893e-09, 2.1872461619665273e-09, 2.4352839744778976e-09, 1.0108382042517405e-07]"
1000,27,"[0, 4.0706452097971635e-11, 2.519551571822376e-07, 2.5172934670081304e-07, 2.5157726213365095e-07, 2.5149230964416347e-07, 2.514931054520275e-07, 2.5156717242680315e-07, 2.5173326889671443e-07, 4.355484009010979e-07, 4.3562582163758634e-07, 4.357740408522659e-07, 4.360073546649801e-07, 7.418485665766639e-07, 4.3666449300872046e-07, 7.927314982225653e-07, 7.929629077807476e-07, 4.892285687674303e-07, 7.936309884826187e-07, 4.907859079139598e-07, 7.94619950283959e-07]"
1000,28,"[0, 1.0023861081454033e-11, 3.964286884872159e-11, 8.860528283305413e-11, 1.5756047855308708e-10, 2.456419789798048e-10, 3.5143801757619997e-10, 8.641719517754609e-08, 8.662351547172875e-08, 8.681968921564476e-08, 8.70553904519511e-08, 8.730683731528188e-08, 8.757982072893356e-08, 8.786820870909651e-08, 8.81780906070162e-08, 4.6037490619710297e-07, 4.605132062351913e-07, 4.6068484493844153e-07, 4.6085585836408427e-07, 4.6106757167763135e-07, 4.6128781150400755e-07]"
1000,29,"[0, 2.926823366999898e-11, 1.1656274556681723e-10, 2.6264793118180307e-10, 2.2028505952675914e-07, 2.207014802024787e-07, 2.2116077502687403e-07, 7.330341418310127e-07, 7.339511398640752e-07, 7.349268003054021e-07, 8.043138564062247e-07, 8.053158353504841e-07, 8.063809104896791e-07, 8.075168693721935e-07, 2.349053602301865e-06, 3.297119974376983e-06, 3.6871963402518304e-06, 3.6871861084364355e-06, 3.687263870233437e-06, 3.687347998493351e-06, 3.687592197820777e-06]"
1000,30,"[0, 1.1888239524748823e-11, 4.568686401418276e-11, 1.0069712425009314e-10, 1.7903854787615359e-10, 2.779943220065917e-10, 4.0180980764858987e-10, 5.433383187813945e-10, 7.099402177246361e-10, 8.973708998105678e-10, 1.1079120953993993e-09, 1.3658677744388115e-07, 1.366764763588435e-07, 1.367746307323614e-07, 1.3690507216779224e-07, 1.3705903256777674e-07, 1.3723033021051378e-07, 1.374359186456786e-07, 1.3765560424872092e-07, 1.3788753960852773e-07, 1.3813253474381781e-07]"
1000,31,"[0, 1.3533868470361199e-11, 5.182402076919779e-11, 1.1482183259747814e-10, 2.0600404715409582e-10, 3.1789668120119075e-10, 4.573259271278829e-10, 6.224870618964928e-10, 8.116983196693184e-10, 1.0222162005746327e-09, 1.257564052892235e-09, 1.5232533012721206e-09, 2.1676538608517149e-07, 2.469638786806172e-07, 2.4735354031690804e-07, 2.478427063579147e-07, 3.390549920823105e-07, 8.166091447492363e-07, 8.174075674105552e-07, 8.18250953216193e-07, 8.191314577743469e-07]"
1000,32,"[0, 3.0723874833160636e-11, 1.2278614236471697e-10, 3.466202258550766e-08, 3.4923171909895245e-08, 3.524347746974854e-08, 3.561780559380168e-08, 3.606329102012751e-08, 3.656030145293698e-08, 3.7121825613439796e-08, 3.773231327386384e-08, 3.8409073255252224e-08, 3.912717616572081e-08, 3.99147594976057e-08, 4.0751082508450054e-08, 5.99271118062461e-07, 1.547941110402462e-06, 1.5490795703954063e-06, 1.5502183714488638e-06, 1.717571308290644e-06, 1.7184380567414337e-06]"
1000,33,"[0, 1.0675403672166794e-07, 2.4226653749792604e-07, 2.4255334096778824e-07, 2.4285125732603774e-07, 2.4319152203133854e-07, 2.435212707041501e-07, 2.4390797648266016e-07, 2.4431508904854127e-07, 2.4474880433444923e-07, 2.9557659786405566e-07, 2.960068457014131e-07, 2.964729048926529e-07, 2.969659647078515e-07, 2.9746030349997454e-07, 2.980136457608751e-07, 2.9858750849598437e-07, 2.991959036080516e-07, 2.9978806992403406e-07, 3.0043204901630816e-07, 3.01081030329442e-07]"
1000,34,"[0, 2.001923626870905e-11, 5.698657332686707e-07, 5.69652456761105e-07, 5.694719789062219e-07, 1.2303182757023023e-06, 1.2307955330470577e-06, 1.6137184957187856e-06, 1.3929095530329505e-06, 1.393660340909264e-06, 1.3944481906946748e-06, 1.3952450217402657e-06, 1.618161491023784e-06, 1.6691990367689868e-06, 1.6698847957741236e-06, 1.670556002864032e-06, 1.6713064496798324e-06, 1.8925338736153208e-06, 1.67289931596315e-06, 1.6737301393732196e-06, 1.6745835864639957e-06]"
1000,35,"[0, 7.579888973430204e-12, 2.8010274655265732e-11, 6.285123810290116e-11, 1.1020983431420106e-10, 3.365679290823209e-08, 3.375823709461656e-08, 3.38744676753322e-08, 3.399932779757364e-08, 3.413659044326778e-08, 3.4292039430283694e-08, 3.445451568495628e-08, 3.462818654043076e-08, 3.48271029793068e-08, 3.503274115246313e-08, 3.525663316850114e-08, 3.54776332756046e-08, 3.5722216296107945e-08, 3.597502029606403e-08, 3.624624156373102e-08, 3.653957492133486e-08]"
1000,36,"[0, 2.239007590443265e-11, 1.43337686608902e-07, 1.4354581878706085e-07, 1.437920786884206e-07, 1.4410241533369117e-07, 1.444470996148084e-07, 1.448420476890533e-07, 1.4526791858315846e-07, 2.9795415912303724e-07, 2.9836689918738557e-07, 2.9880828833483974e-07, 2.9927244327154767e-07, 2.998069703608053e-07, 3.0040064302738756e-07, 3.010210321008344e-07, 3.0170292575348867e-07, 3.024139800800185e-07, 3.031453275070817e-07, 3.039405953586538e-07, 3.0478307166958984e-07]"
1000,37,"[0, 2.3465080573048525e-11, 9.137894607658126e-11, 2.042982588656983e-10, 3.633221501431194e-10, 5.643325251547537e-10, 8.896915346667811e-07, 8.904219157557236e-07, 8.911846975934168e-07, 8.919873835111503e-07, 8.928706733968284e-07, 8.937569191402872e-07, 8.946913112595212e-07, 8.956632200352033e-07, 8.967050462160842e-07, 8.977726793091279e-07, 8.988791364572535e-07, 9.000261229630269e-07, 1.2816008165827952e-06, 1.2824185660065268e-06, 1.2833223763664137e-06]"
1000,38,"[0, 5.006452283989882e-12, 1.6772247590779443e-07, 1.6786027856596775e-07, 1.6801595847937278e-07, 1.6816252923490538e-07, 1.6831126004035468e-07, 1.6848791517531936e-07, 1.686666024625083e-07, 1.6885370257568866e-07, 3.8097201127129665e-07, 3.8121842749205825e-07, 3.814572266946925e-07, 3.8172873928488116e-07, 3.81998944476436e-07, 3.8227653931244276e-07, 3.8256828815974586e-07, 3.8286179915303364e-07, 3.8317526218634157e-07, 3.8350560771505116e-07, 3.8383913647521695e-07]"
1000,39,"[0, 9.63571323425727e-12, 2.903144320498541e-07, 2.8995935963394004e-07, 2.8962600140403083e-07, 2.8931717110936006e-07, 2.890167820623901e-07, 2.887396703954437e-07, 2.8847099997619807e-07, 2.8819781050515303e-07, 3.324066994991881e-07, 3.322329860111495e-07, 3.320711812193622e-07, 9.389699471284985e-07, 9.390660125063732e-07, 9.784992016648175e-07, 9.786199370864779e-07, 9.395632787345676e-07, 9.790024932954111e-07, 9.791937145564589e-07, 9.79407673185051e-07]"
1000,40,"[0, 2.624671822104574e-07, 2.626129003147071e-07, 2.6278010523128614e-07, 2.6296146415916155e-07, 2.631517190820887e-07, 2.6336232394896797e-07, 2.635852922594495e-07, 2.6382645046396647e-07, 2.640926197727822e-07, 2.643629670728842e-07, 2.6463484914529545e-07, 2.649260011367005e-07, 4.838404379370331e-07, 4.841272129851859e-07, 4.843880105909193e-07, 4.846922365686623e-07, 4.850135724154825e-07, 1.4123255596132367e-06, 1.4129909686744213e-06, 1.4137089010546333e-06]"
1000,41,"[0, 2.2091736426310682e-11, 8.764775710767836e-11, 1.946479366576881e-10, 3.432889528198757e-10, 5.408448133792376e-10, 7.838384941116772e-10, 1.066496002621875e-09, 1.390400572454098e-09, 1.7548515973686563e-09, 4.495797440995375e-07, 4.504550759065751e-07, 4.513541682626965e-07, 7.878600740696129e-07, 7.892325584180071e-07, 7.907143526608706e-07, 7.921350402284588e-07, 7.936590691315359e-07, 7.95186394952907e-07, 1.3268683005662751e-06, 1.328810640188749e-06]"
1000,42,"[0, 7.418423514371497e-12, 2.9967278658560303e-11, 6.613871256222481e-11, 1.1669486210674762e-10, 1.8094299669701996e-10, 2.611968419330424e-10, 3.5765779227148187e-10, 8.806225793023259e-08, 8.815744223511501e-08, 8.826678055129378e-08, 4.7558160076732747e-07, 4.7561889005010016e-07, 4.7566152261424577e-07, 4.757478109240765e-07, 4.7580135742464336e-07, 4.7589671225978236e-07, 4.7598464902876003e-07, 4.7608673980903404e-07, 4.762180196848931e-07, 4.7634594579903933e-07]"
1000,43,"[0, 8.681836499713214e-12, 3.474324994368061e-11, 7.824559056235358e-11, 1.3608517090979433e-10, 2.1175830533515239e-10, 3.0441804632630465e-10, 4.113772100744484e-10, 5.407798098211458e-10, 6.868095536738394e-10, 8.477964441588881e-10, 1.0260455818311698e-09, 1.2170845442582845e-09, 1.4319887498004391e-09, 1.6585669504465272e-09, 1.8995829353940508e-09, 7.350847681664163e-07, 3.5581041402110714e-07, 7.358185030170716e-07, 7.362031624325027e-07, 3.565315864761942e-07]"
1000,44,"[0, 8.758459235647109e-12, 3.4368258239325655e-11, 7.814916075377099e-11, 1.3693106371004404e-10, 2.148542871394099e-10, 3.1317737292368975e-10, 4.2510747699786577e-10, 5.565489735737117e-10, 7.041589533685055e-10, 8.614459146016884e-10, 1.0468729216839279e-09, 1.2468379662067264e-09, 1.466153642937229e-09, 1.6986343442937368e-09, 1.9456101174597507e-09, 3.6167199368719594e-07, 3.6195609709466225e-07, 3.622417068527284e-07, 6.048047680451418e-07, 6.052072194506763e-07]"
1000,45,"[0, 6.775949159404382e-12, 2.731221498963876e-11, 6.121116113977365e-11, 1.0793607674308703e-10, 1.680586225738523e-10, 2.408259425212833e-10, 3.2676239491991055e-10, 4.2757594687081735e-10, 5.383665180325181e-10, 6.641487289016368e-07, 6.645057055720827e-07, 1.0487276540516177e-06, 1.0493541822143015e-06, 1.0500458529349999e-06, 1.0506935268495e-06, 1.0513425650060526e-06, 1.052046059157874e-06, 1.0527645599722746e-06, 1.0535185310800443e-06, 1.1111618505310616e-06]"
1000,46,"[0, 3.48294483532019e-11, 1.3653687902515088e-10, 3.103656498470997e-10, 5.513602352458236e-10, 8.617496161100746e-10, 1.241544755892221e-09, 1.6851139372775492e-09, 6.43223188490083e-07, 6.44309068320581e-07, 6.454432082136918e-07, 6.466266881943739e-07, 6.47913452667126e-07, 6.492369379884622e-07, 6.506249974336242e-07, 6.52114863441966e-07, 6.536416208291485e-07, 6.552763807121664e-07, 6.569711104020826e-07, 6.587064262930653e-07, 6.605244493584905e-07]"
1000,47,"[0, 2.0156275953864267e-11, 7.899643439390758e-11, 1.7575253752344366e-10, 3.1196795147181433e-10, 4.818742072032478e-10, 4.263957578132249e-07, 4.771869157593756e-07, 4.771543444803683e-07, 4.771432600136905e-07, 4.772046509060601e-07, 4.77283094824088e-07, 4.773928594659083e-07, 4.775267257173255e-07, 4.777231765729084e-07, 4.779495270668122e-07, 4.781944085152645e-07, 4.785048304256634e-07, 6.136762635833293e-07, 6.143666269053938e-07, 6.151000206955359e-07]"
1000,48,"[0, 2.5805538261813865e-11, 1.0290972241033813e-10, 2.30403987555583e-10, 5.335774631021195e-07, 5.333749868441373e-07, 5.332331056706607e-07, 7.900921445980202e-07, 7.902089578237792e-07, 7.904112635515048e-07, 7.906030532467412e-07, 7.908819839030912e-07, 7.911973511909309e-07, 7.915948572190246e-07, 7.920218081380881e-07, 1.0556407232797937e-06, 1.060547333509021e-06, 1.0614194252411835e-06, 1.0623216439853422e-06, 1.0632596740833833e-06, 1.1470174285932444e-06]"
1000,49,"[0, 2.3148113634241518e-11, 9.028057468274397e-11, 2.0063611883003318e-10, 3.6023173333177283e-10, 5.635453215191433e-10, 8.06616107240643e-10, 1.0992103893769922e-09, 1.4399852421576043e-09, 1.8128041290310648e-09, 4.891647904514684e-07, 4.897677854387439e-07, 4.903955073132238e-07, 4.910763777843385e-07, 4.918280751553539e-07, 4.926229166812846e-07, 4.934536832479353e-07, 4.943186127093213e-07, 4.952192966811708e-07, 4.962007551512215e-07, 4.972152396476304e-07]"
2500,0,"[0, 1.4753252841614994e-08, 1.4768663625375211e-08, 1.4788103186447188e-08, 2.1151894458171228e-08, 2.1165856622928914e-08, 2.118579800480802e-08, 2.1206073341772935e-08, 2.1231455704651125e-08, 2.1256568061289727e-08, 2.128943599188915e-08, 3.608149512501768e-08, 1.878093769391853e-07, 1.8774139221022779e-07, 1.8767295273391937e-07, 1.876088617791538e-07, 1.8755316943952494e-07, 1.8749912555904302e-07, 1.8744356111710658e-07, 1.873897303994454e-07, 1.9220877334191755e-07]"
2500,1,"[0, 5.205528282731242e-12, 2.080879392407642e-11, 4.6525564650901075e-11, 8.285774150129654e-11, 1.2876823218821443e-10, 1.4497445910421902e-08, 3.702671591554463e-08, 3.713170215746686e-08, 3.724523267578661e-08, 3.737446263585298e-08, 3.7508314676415466e-08, 3.7653066442544514e-08, 3.780927571028769e-08, 3.797361358692797e-08, 3.814675153535063e-08, 3.833148198850722e-08, 7.556340619885304e-08, 7.569898485826343e-08, 7.584374372981983e-08, 7.833552473357486e-08]"
2500,2,"[0, 6.521398976389037e-09, 1.5733148117647033e-08, 1.5756098648012085e-08, 1.577912911443491e-08, 1.5801822073058247e-08, 1.5825611043851495e-08, 1.5850483592316778e-08, 1.587822495707769e-08, 1.590681009133732e-08, 1.5936436170704837e-08, 1.5967007271910916e-08, 1.5997962066194304e-08, 1.6031073357680725e-08, 1.6063319563386358e-08, 1.6098406163678192e-08, 1.613326716665142e-08, 1.6172140959724857e-08, 1.621022249764792e-08, 1.6249144252356018e-08, 1.628935741848636e-08]"
2500,3,"[0, 1.0917116819927908e-12, 4.104985882463774e-12, 9.16810637824339e-12, 1.63101112476971e-11, 2.54405194827223e-11, 3.6768137146037105e-11, 4.985299673077037e-11, 6.507040045677925e-11, 2.2384996967161896e-08, 2.241099039679284e-08, 3.386555391671209e-08, 3.389721214830388e-08, 3.393046910105113e-08, 3.39656835990354e-08, 3.400443659984376e-08, 3.404336723633605e-08, 3.408635862456322e-08, 3.413158111698067e-08, 3.417600424882039e-08, 3.4224978406882656e-08]"
2500,4,"[0, 2.1275175399182444e-08, 2.1286910012463522e-08, 3.595007669332517e-08, 3.598282205530268e-08, 6.182077072480752e-08, 3.6059777386299174e-08, 3.6103848799484695e-08, 6.200053093152746e-08, 3.619282651357025e-08, 6.21311571080696e-08, 3.629175182595645e-08, 3.634859169210358e-08, 6.944203789771564e-08, 5.176087114477923e-08, 5.181804496601217e-08, 7.786250222352464e-08, 5.193671270831146e-08, 5.2001087880171326e-08, 7.81071491928742e-08, 5.213764708855706e-08]"
2500,5,"[0, 2.286444254415154e-12, 8.422965436238883e-09, 8.44894998408563e-09, 8.4797822097471e-09, 1.4535416426042502e-08, 1.4562385963756697e-08, 1.459297305217433e-08, 1.4627730138272454e-08, 1.4665644698652613e-08, 1.7764879345349982e-08, 1.7805593444109036e-08, 1.7850496192295395e-08, 1.7898203807931168e-08, 1.7951647279801364e-08, 1.8008092794730146e-08, 1.806945526539039e-08, 6.17825648419057e-08, 6.188594170453143e-08, 6.19914075628003e-08, 6.21028348746222e-08]"
2500,6,"[0, 1.6329429128325579e-12, 6.199406005907848e-12, 1.36297709230071e-11, 2.3994138273475407e-11, 3.753480512513896e-11, 5.378610751227697e-11, 7.255888251345155e-11, 9.519853655381993e-11, 1.1968984137133987e-10, 3.721507990661621e-09, 3.75877018399251e-09, 3.7970964150702e-09, 3.8382945710679905e-09, 3.883290133899209e-09, 3.930273884122926e-09, 3.980786811297321e-09, 4.034080181014588e-09, 4.090149996471837e-09, 4.148424270766782e-09, 4.20864276762245e-09]"
2500,7,"[0, 1.5310348475128244e-12, 5.971046140168523e-12, 1.3227842432517178e-11, 1.323479370540781e-08, 1.3231917783684821e-08, 1.3231337803176757e-08, 1.3232091866655082e-08, 1.323651321882835e-08, 1.3245256447191878e-08, 1.883019429271826e-08, 1.3268183884918017e-08, 1.8861182837781598e-08, 1.8879612539990376e-08, 1.890187029118806e-08, 1.3349040095533837e-08, 1.8957273084652115e-08, 1.898649237830341e-08, 1.9321456434795437e-08, 2.494735085178945e-08, 3.625455136102573e-08]"
2500,8,"[0, 3.8706264755827835e-12, 1.5175435560954575e-11, 3.3777768776444006e-11, 3.2932445659383802e-09, 8.366664694392512e-09, 8.404143159168598e-09, 8.451533695108537e-09, 1.2993236708780387e-08, 1.6704186478477823e-08, 1.6793769930245617e-08, 1.6888042964069427e-08, 1.2874657784323063e-08, 1.8069592044867022e-08, 1.8182525707288733e-08, 1.8302717563756232e-08, 1.8427707360046952e-08, 1.856253817322795e-08, 1.870188981456522e-08, 1.88524680311275e-08, 1.900882296013151e-08]"
2500,9,"[0, 1.3463216319564708e-08, 1.3492254424818384e-08, 1.3531821885237605e-08, 1.3578133284397609e-08, 1.3634614326463179e-08, 1.3698159939679044e-08, 1.3771332518786039e-08, 1.839181962282055e-08, 3.450622543255122e-08, 4.019291210966003e-08, 4.026956190728015e-08, 5.301247796296593e-08, 5.3056574245147203e-08, 5.958770898928378e-08, 5.3179839198946866e-08, 5.3253799592312134e-08, 7.673634883076375e-08, 8.365444870150895e-08, 8.690927444376939e-08, 9.360711317185633e-08]"
2500,10,"[0, 3.4940089932433693e-08, 3.492457523179837e-08, 9.838052150712429e-09, 5.6498784317682293e-08, 5.647716960766047e-08, 2.510551944112649e-08, 5.644309197805342e-08, 7.349393627009704e-08, 7.632245768718349e-08, 4.506708251028613e-08, 1.1475021466367252e-07, 1.1670741173475108e-07, 8.543197083099585e-08, 1.1664525345622678e-07, 1.2409991256845387e-07, 1.2406565019773552e-07, 9.28214305417896e-08, 1.4188053398811462e-07, 1.4183454766225623e-07, 1.105886866525907e-07]"
